basedatetime,mmsi,lat,lon,sog,cog,vessel_type,speed_class
2024-01-01 04:15:00,354429000.0,29.89797,-89.91033,0.0,150.5,70.0,Stopped
2024-01-01 04:20:00,354429000.0,29.89791,-89.91036,0.0,150.5,70.0,Stopped
2024-01-01 04:25:00,354429000.0,29.89788,-89.91037,0.0,150.5,70.0,Stopped
2024-01-01 04:30:00,354429000.0,29.89786,-89.9104,0.0,150.5,70.0,Stopped
2024-01-01 04:35:00,354429000.0,29.8979,-89.91044,0.0,150.5,70.0,Stopped
2024-01-01 04:45:00,354429000.0,29.89785,-89.91045,0.0,150.5,70.0,Stopped
2024-01-01 04:50:00,354429000.0,29.89788,-89.91043,0.0,150.5,70.0,Stopped
2024-01-01 04:55:00,354429000.0,29.89791,-89.91042,0.0,150.5,70.0,Stopped
2024-01-01 05:00:00,354429000.0,29.89787,-89.91045,0.0,150.5,70.0,Stopped
2024-01-01 05:05:00,354429000.0,29.89787,-89.91042,0.0,150.5,70.0,Stopped
2024-01-01 05:10:00,354429000.0,29.89784,-89.91041,0.0,150.5,70.0,Stopped
2024-01-01 05:15:00,354429000.0,29.89788,-89.91038,0.0,150.5,70.0,Stopped
2024-01-01 05:20:00,354429000.0,29.89794,-89.91036,0.0,150.5,70.0,Stopped
2024-01-01 05:25:00,354429000.0,29.89789,-89.9104,0.0,150.5,70.0,Stopped
2024-01-01 05:30:00,354429000.0,29.89788,-89.9104,0.0,150.5,70.0,Stopped
2024-01-01 05:40:00,354429000.0,29.89791,-89.91039,0.0,150.5,70.0,Stopped
2024-01-01 05:45:00,354429000.0,29.89791,-89.9104,0.0,150.5,70.0,Stopped
2024-01-01 05:50:00,354429000.0,29.89792,-89.91039,0.0,150.5,70.0,Stopped
2024-01-01 05:55:00,354429000.0,29.89792,-89.91034,0.0,150.5,70.0,Stopped
2024-01-01 06:00:00,354429000.0,29.8979,-89.91036,0.0,150.5,70.0,Stopped
2024-01-01 06:05:00,354429000.0,29.8979,-89.91037,0.0,150.5,70.0,Stopped
2024-01-01 06:10:00,354429000.0,29.89793,-89.91036,0.0,150.5,70.0,Stopped
2024-01-01 06:15:00,354429000.0,29.89787,-89.91039,0.0,150.5,70.0,Stopped
2024-01-01 06:20:00,354429000.0,29.89783,-89.91037,0.0,150.5,70.0,Stopped
2024-01-01 06:25:00,354429000.0,29.89787,-89.91043,0.0,150.5,70.0,Stopped
2024-01-01 06:30:00,354429000.0,29.89788,-89.91047,0.0,150.5,70.0,Stopped
2024-01-01 06:40:00,354429000.0,29.89785,-89.91049,0.0,150.5,70.0,Stopped
2024-01-01 06:45:00,354429000.0,29.89785,-89.91048,0.0,150.5,70.0,Stopped
2024-01-01 06:50:00,354429000.0,29.89791,-89.91051,0.0,150.5,70.0,Stopped
2024-01-01 06:55:00,354429000.0,29.8979,-89.91048,0.0,150.5,70.0,Stopped
2024-01-01 07:05:00,354429000.0,29.89788,-89.91044,0.0,150.5,70.0,Stopped
2024-01-01 07:10:00,354429000.0,29.89783,-89.91041,0.0,150.5,70.0,Stopped
2024-01-01 07:20:00,354429000.0,29.89784,-89.91051,0.0,150.5,70.0,Stopped
2024-01-01 07:25:00,354429000.0,29.89782,-89.91053,0.0,150.5,70.0,Stopped
2024-01-01 07:30:00,354429000.0,29.89785,-89.9105,0.0,150.5,70.0,Stopped
2024-01-01 07:35:00,354429000.0,29.89787,-89.91048,0.0,150.5,70.0,Stopped
2024-01-01 07:40:00,354429000.0,29.89786,-89.91045,0.0,150.5,70.0,Stopped
2024-01-01 07:45:00,354429000.0,29.89786,-89.91043,0.0,150.5,70.0,Stopped
2024-01-01 07:50:00,354429000.0,29.89796,-89.91047,0.0,150.5,70.0,Stopped
2024-01-01 07:55:00,354429000.0,29.8979,-89.91047,0.0,150.5,70.0,Stopped
2024-01-01 08:00:00,354429000.0,29.89785,-89.91042,0.0,150.5,70.0,Stopped
2024-01-01 08:05:00,354429000.0,29.89792,-89.91047,0.0,150.5,70.0,Stopped
2024-01-01 08:10:00,354429000.0,29.8979,-89.91045,0.0,150.5,70.0,Stopped
2024-01-01 08:15:00,354429000.0,29.89786,-89.91046,0.0,150.5,70.0,Stopped
2024-01-01 08:20:00,354429000.0,29.89782,-89.91049,0.1,150.5,70.0,Stopped
2024-01-01 08:30:00,354429000.0,29.89778,-89.91057,0.1,150.5,70.0,Stopped
2024-01-01 08:35:00,354429000.0,29.89781,-89.91056,0.0,150.5,70.0,Stopped
2024-01-01 08:40:00,354429000.0,29.89779,-89.91061,0.0,150.5,70.0,Stopped
2024-01-01 08:50:00,354429000.0,29.89774,-89.91061,0.1,150.5,70.0,Stopped
2024-01-01 08:55:00,354429000.0,29.89772,-89.91061,0.0,150.5,70.0,Stopped
2024-01-01 09:05:00,354429000.0,29.89784,-89.91049,0.0,150.5,70.0,Stopped
2024-01-01 09:10:00,354429000.0,29.89782,-89.91045,0.0,150.5,70.0,Stopped
2024-01-01 09:15:00,354429000.0,29.89786,-89.91044,0.0,150.5,70.0,Stopped
2024-01-01 09:20:00,354429000.0,29.89779,-89.91045,0.0,150.5,70.0,Stopped
2024-01-01 09:25:00,354429000.0,29.8978,-89.91045,0.0,150.5,70.0,Stopped
2024-01-01 09:30:00,354429000.0,29.89775,-89.91048,0.0,150.5,70.0,Stopped
2024-01-01 09:40:00,354429000.0,29.8978,-89.91055,0.0,150.5,70.0,Stopped
2024-01-01 09:45:00,354429000.0,29.89775,-89.91055,0.0,150.5,70.0,Stopped
2024-01-01 09:50:00,354429000.0,29.89773,-89.91055,0.0,150.5,70.0,Stopped
2024-01-01 10:05:00,354429000.0,29.8978,-89.91054,0.0,150.5,70.0,Stopped
2024-01-01 10:10:00,354429000.0,29.89782,-89.91055,0.0,150.5,70.0,Stopped
2024-01-01 10:15:00,354429000.0,29.89774,-89.9105,0.0,150.5,70.0,Stopped
2024-01-01 10:20:00,354429000.0,29.89767,-89.91045,0.3,144.0,70.0,Stopped
2024-01-01 10:25:00,354429000.0,29.89776,-89.91052,0.2,322.3,70.0,Stopped
2024-01-01 10:30:00,354429000.0,29.89795,-89.91048,0.0,322.3,70.0,Stopped
2024-01-01 10:40:00,354429000.0,29.89768,-89.91046,0.1,322.3,70.0,Stopped
2024-01-01 10:45:00,354429000.0,29.89779,-89.91044,0.2,359.9,70.0,Stopped
2024-01-01 10:50:00,354429000.0,29.8978,-89.91043,0.1,2.8,70.0,Stopped
2024-01-01 10:55:00,354429000.0,29.89783,-89.91051,0.1,2.8,70.0,Stopped
2024-01-01 11:00:00,354429000.0,29.89775,-89.91046,0.0,2.8,70.0,Stopped
2024-01-01 11:05:00,354429000.0,29.89778,-89.91049,0.0,2.8,70.0,Stopped
2024-01-01 11:10:00,354429000.0,29.8978,-89.9105,0.0,2.8,70.0,Stopped
2024-01-01 11:15:00,354429000.0,29.8978,-89.91051,0.0,2.8,70.0,Stopped
2024-01-01 11:20:00,354429000.0,29.8978,-89.91047,0.0,2.8,70.0,Stopped
2024-01-01 11:25:00,354429000.0,29.89778,-89.91045,0.0,2.8,70.0,Stopped
2024-01-01 11:30:00,354429000.0,29.89778,-89.91044,0.0,2.8,70.0,Stopped
2024-01-01 11:35:00,354429000.0,29.89786,-89.91041,0.0,2.8,70.0,Stopped
2024-01-01 11:40:00,354429000.0,29.89784,-89.9105,0.0,2.8,70.0,Stopped
2024-01-01 11:50:00,354429000.0,29.89775,-89.91051,0.0,2.8,70.0,Stopped
2024-01-01 11:55:00,354429000.0,29.89776,-89.91055,0.1,2.8,70.0,Stopped
2024-01-01 12:10:00,354429000.0,29.89779,-89.91063,0.0,2.8,70.0,Stopped
2024-01-01 12:15:00,354429000.0,29.89772,-89.91055,0.0,2.8,70.0,Stopped
2024-01-01 12:20:00,354429000.0,29.89773,-89.91054,0.1,2.8,70.0,Stopped
2024-01-01 12:25:00,354429000.0,29.89777,-89.91049,0.0,2.8,70.0,Stopped
2024-01-01 12:30:00,354429000.0,29.89783,-89.91049,0.0,2.8,70.0,Stopped
2024-01-01 12:35:00,354429000.0,29.89776,-89.91053,0.0,2.8,70.0,Stopped
2024-01-01 12:45:00,354429000.0,29.89782,-89.91051,0.0,2.8,70.0,Stopped
2024-01-01 12:55:00,354429000.0,29.89785,-89.91052,0.0,2.8,70.0,Stopped
2024-01-01 13:00:00,354429000.0,29.89776,-89.91051,0.0,2.8,70.0,Stopped
2024-01-01 13:05:00,354429000.0,29.89778,-89.91052,0.0,2.8,70.0,Stopped
2024-01-01 13:10:00,354429000.0,29.8979,-89.91053,0.0,2.8,70.0,Stopped
2024-01-01 13:15:00,354429000.0,29.89775,-89.91056,0.0,2.8,70.0,Stopped
2024-01-01 13:25:00,354429000.0,29.8978,-89.91056,0.0,2.8,70.0,Stopped
2024-01-01 13:30:00,354429000.0,29.89782,-89.91056,0.0,2.8,70.0,Stopped
2024-01-01 13:40:00,354429000.0,29.89777,-89.91056,0.0,2.8,70.0,Stopped
2024-01-01 13:45:00,354429000.0,29.89779,-89.91056,0.1,2.8,70.0,Stopped
2024-01-01 13:50:00,354429000.0,29.89788,-89.91058,0.0,2.8,70.0,Stopped
2024-01-01 13:55:00,354429000.0,29.89781,-89.91057,0.0,2.8,70.0,Stopped
2024-01-01 14:00:00,354429000.0,29.89774,-89.91055,0.0,2.8,70.0,Stopped
2024-01-01 14:05:00,354429000.0,29.8978,-89.91058,0.0,2.8,70.0,Stopped
2024-01-01 14:15:00,354429000.0,29.89775,-89.9106,0.0,2.8,70.0,Stopped
2024-01-01 14:20:00,354429000.0,29.89777,-89.91055,0.0,2.8,70.0,Stopped
2024-01-01 14:35:00,354429000.0,29.89777,-89.91061,0.0,2.8,70.0,Stopped
2024-01-01 14:40:00,354429000.0,29.89777,-89.91067,0.0,2.8,70.0,Stopped
2024-01-01 14:45:00,354429000.0,29.89775,-89.91068,0.0,2.8,70.0,Stopped
2024-01-01 14:50:00,354429000.0,29.89773,-89.91063,0.0,2.8,70.0,Stopped
2024-01-01 14:55:00,354429000.0,29.89777,-89.91058,0.0,2.8,70.0,Stopped
2024-01-01 15:00:00,354429000.0,29.89778,-89.91058,0.0,2.8,70.0,Stopped
2024-01-01 15:05:00,354429000.0,29.89778,-89.91061,0.0,2.8,70.0,Stopped
2024-01-01 15:10:00,354429000.0,29.89774,-89.91062,0.0,2.8,70.0,Stopped
2024-01-01 15:15:00,354429000.0,29.89773,-89.91065,0.0,2.8,70.0,Stopped
2024-01-01 15:25:00,354429000.0,29.89768,-89.9107,0.0,2.8,70.0,Stopped
2024-01-01 15:30:00,354429000.0,29.89766,-89.91061,0.0,2.8,70.0,Stopped
2024-01-01 15:35:00,354429000.0,29.89767,-89.91076,0.1,2.8,70.0,Stopped
2024-01-01 15:40:00,354429000.0,29.89768,-89.91077,0.0,2.8,70.0,Stopped
2024-01-01 15:50:00,354429000.0,29.89763,-89.91083,0.1,2.8,70.0,Stopped
2024-01-01 15:55:00,354429000.0,29.89766,-89.9108,0.0,2.8,70.0,Stopped
2024-01-01 16:00:00,354429000.0,29.89766,-89.91075,0.0,157.5,70.0,Stopped
2024-01-01 16:05:00,354429000.0,29.89764,-89.91076,0.0,157.5,70.0,Stopped
2024-01-01 16:10:00,354429000.0,29.89768,-89.91075,0.0,157.5,70.0,Stopped
2024-01-01 16:15:00,354429000.0,29.89765,-89.91074,0.0,157.5,70.0,Stopped
2024-01-01 16:20:00,354429000.0,29.89768,-89.91071,0.0,157.5,70.0,Stopped
2024-01-01 16:25:00,354429000.0,29.89767,-89.91068,0.0,157.5,70.0,Stopped
2024-01-01 16:30:00,354429000.0,29.89768,-89.9106,0.0,157.5,70.0,Stopped
2024-01-01 16:35:00,354429000.0,29.89766,-89.91065,0.0,157.5,70.0,Stopped
2024-01-01 16:40:00,354429000.0,29.89762,-89.91062,0.1,157.5,70.0,Stopped
2024-01-01 16:45:00,354429000.0,29.89771,-89.91059,0.0,157.5,70.0,Stopped
2024-01-01 16:50:00,354429000.0,29.89758,-89.91058,0.0,157.5,70.0,Stopped
2024-01-01 16:55:00,354429000.0,29.89763,-89.9106,0.1,157.5,70.0,Stopped
2024-01-01 17:00:00,354429000.0,29.89768,-89.91063,0.0,157.5,70.0,Stopped
2024-01-01 17:05:00,354429000.0,29.89768,-89.91065,0.0,157.5,70.0,Stopped
2024-01-01 17:10:00,354429000.0,29.89767,-89.9106,0.0,157.5,70.0,Stopped
2024-01-01 17:15:00,354429000.0,29.8977,-89.91059,0.1,157.5,70.0,Stopped
2024-01-01 17:20:00,354429000.0,29.89765,-89.91058,0.1,157.5,70.0,Stopped
2024-01-01 17:25:00,354429000.0,29.89765,-89.91064,0.0,157.5,70.0,Stopped
2024-01-01 17:30:00,354429000.0,29.89768,-89.91064,0.1,157.5,70.0,Stopped
2024-01-01 17:40:00,354429000.0,29.89765,-89.91061,0.0,157.5,70.0,Stopped
2024-01-01 17:45:00,354429000.0,29.89766,-89.91064,0.0,157.5,70.0,Stopped
2024-01-01 17:50:00,354429000.0,29.89767,-89.91059,0.0,157.5,70.0,Stopped
2024-01-01 17:55:00,354429000.0,29.89766,-89.91057,0.0,157.5,70.0,Stopped
2024-01-01 18:00:00,354429000.0,29.89769,-89.9106,0.0,157.5,70.0,Stopped
2024-01-01 18:05:00,354429000.0,29.89764,-89.91059,0.0,157.5,70.0,Stopped
2024-01-01 18:10:00,354429000.0,29.89762,-89.91056,0.0,157.5,70.0,Stopped
2024-01-01 18:15:00,354429000.0,29.89766,-89.91058,0.0,157.5,70.0,Stopped
2024-01-01 18:20:00,354429000.0,29.89764,-89.91052,0.0,157.5,70.0,Stopped
2024-01-01 18:25:00,354429000.0,29.89765,-89.9105,0.0,157.5,70.0,Stopped
2024-01-01 18:30:00,354429000.0,29.89764,-89.91043,0.1,157.5,70.0,Stopped
2024-01-01 18:40:00,354429000.0,29.89772,-89.91047,0.0,157.5,70.0,Stopped
2024-01-01 18:50:00,354429000.0,29.89771,-89.91043,0.0,157.5,70.0,Stopped
2024-01-01 18:55:00,354429000.0,29.89773,-89.91043,0.0,157.5,70.0,Stopped
2024-01-01 19:00:00,354429000.0,29.8977,-89.91042,0.0,157.5,70.0,Stopped
2024-01-01 19:05:00,354429000.0,29.89769,-89.91041,0.0,157.5,70.0,Stopped
2024-01-01 19:10:00,354429000.0,29.89772,-89.91044,0.0,157.5,70.0,Stopped
2024-01-01 19:20:00,354429000.0,29.89776,-89.91035,0.1,157.5,70.0,Stopped
2024-01-01 19:25:00,354429000.0,29.89768,-89.9104,0.0,157.5,70.0,Stopped
2024-01-01 19:35:00,354429000.0,29.89768,-89.91044,0.1,157.5,70.0,Stopped
2024-01-01 19:40:00,354429000.0,29.89766,-89.91043,0.0,157.5,70.0,Stopped
2024-01-01 19:45:00,354429000.0,29.89767,-89.91044,0.1,157.5,70.0,Stopped
2024-01-01 19:55:00,354429000.0,29.89769,-89.91043,0.0,157.5,70.0,Stopped
2024-01-01 20:00:00,354429000.0,29.89769,-89.91044,0.0,157.5,70.0,Stopped
2024-01-01 20:10:00,354429000.0,29.89766,-89.91045,0.0,157.5,70.0,Stopped
2024-01-01 20:15:00,354429000.0,29.89768,-89.91041,0.0,157.5,70.0,Stopped
2024-01-01 20:20:00,354429000.0,29.8977,-89.91038,0.0,157.5,70.0,Stopped
2024-01-01 20:25:00,354429000.0,29.89768,-89.91033,0.0,157.5,70.0,Stopped
2024-01-01 20:30:00,354429000.0,29.89769,-89.91031,0.0,157.5,70.0,Stopped
2024-01-01 20:40:00,354429000.0,29.89774,-89.91022,0.0,157.5,70.0,Stopped
2024-01-01 20:45:00,354429000.0,29.89774,-89.91026,0.0,157.5,70.0,Stopped
2024-01-01 20:50:00,354429000.0,29.89771,-89.91023,0.0,157.5,70.0,Stopped
2024-01-01 20:55:00,354429000.0,29.89772,-89.91025,0.0,157.5,70.0,Stopped
2024-01-01 21:00:00,354429000.0,29.89773,-89.91028,0.0,157.5,70.0,Stopped
2024-01-01 21:05:00,354429000.0,29.89769,-89.91033,0.0,157.5,70.0,Stopped
2024-01-01 21:10:00,354429000.0,29.8977,-89.91028,0.0,157.5,70.0,Stopped
2024-01-01 21:15:00,354429000.0,29.89768,-89.91026,0.1,157.5,70.0,Stopped
2024-01-01 21:20:00,354429000.0,29.89774,-89.91028,0.0,157.5,70.0,Stopped
2024-01-01 21:25:00,354429000.0,29.8977,-89.91026,0.0,157.5,70.0,Stopped
2024-01-01 21:30:00,354429000.0,29.8977,-89.91024,0.0,157.5,70.0,Stopped
2024-01-01 21:40:00,354429000.0,29.8977,-89.91031,0.0,157.5,70.0,Stopped
2024-01-01 21:45:00,354429000.0,29.89768,-89.91035,0.1,157.5,70.0,Stopped
2024-01-01 21:50:00,354429000.0,29.89771,-89.91035,0.1,157.5,70.0,Stopped
2024-01-01 21:55:00,354429000.0,29.89766,-89.91034,0.1,157.5,70.0,Stopped
2024-01-01 22:00:00,354429000.0,29.89772,-89.91033,0.0,157.5,70.0,Stopped
2024-01-01 22:05:00,354429000.0,29.89769,-89.91035,0.0,157.5,70.0,Stopped
2024-01-01 22:15:00,354429000.0,29.8977,-89.91032,0.0,157.5,70.0,Stopped
2024-01-01 22:20:00,354429000.0,29.89769,-89.91029,0.0,157.5,70.0,Stopped
2024-01-01 22:25:00,354429000.0,29.89769,-89.91032,0.0,157.5,70.0,Stopped
2024-01-01 22:30:00,354429000.0,29.8977,-89.91033,0.0,157.5,70.0,Stopped
2024-01-01 22:35:00,354429000.0,29.89772,-89.91035,0.0,157.5,70.0,Stopped
2024-01-01 22:40:00,354429000.0,29.89769,-89.91034,0.0,157.5,70.0,Stopped
2024-01-01 22:45:00,354429000.0,29.89772,-89.91036,0.0,157.5,70.0,Stopped
2024-01-01 22:50:00,354429000.0,29.89771,-89.91034,0.0,157.5,70.0,Stopped
2024-01-01 22:55:00,354429000.0,29.89775,-89.9103,0.0,157.5,70.0,Stopped
2024-01-01 23:00:00,354429000.0,29.89775,-89.91034,0.0,157.5,70.0,Stopped
2024-01-01 23:05:00,354429000.0,29.89777,-89.9103,0.1,157.5,70.0,Stopped
2024-01-01 23:10:00,354429000.0,29.89772,-89.9103,0.2,330.3,70.0,Stopped
2024-01-01 23:15:00,354429000.0,29.89788,-89.91036,0.0,330.1,70.0,Stopped
2024-01-01 23:20:00,354429000.0,29.89772,-89.91042,0.1,330.1,70.0,Stopped
2024-01-01 23:25:00,354429000.0,29.89767,-89.91042,0.0,330.1,70.0,Stopped
2024-01-01 23:30:00,354429000.0,29.89779,-89.91037,0.1,330.1,70.0,Stopped
2024-01-01 23:35:00,354429000.0,29.89777,-89.91043,0.1,330.1,70.0,Stopped
2024-01-01 23:40:00,354429000.0,29.8977,-89.9104,0.1,330.1,70.0,Stopped
2024-01-01 23:45:00,354429000.0,29.89777,-89.91039,0.1,330.1,70.0,Stopped
2024-01-01 23:50:00,354429000.0,29.89774,-89.91039,0.0,330.1,70.0,Stopped
2024-01-01 23:55:00,354429000.0,29.89766,-89.91036,0.0,330.1,70.0,Stopped
2024-01-01 00:00:00,355245000.0,28.87131,-90.11186,0.0,194.6,30.0,Stopped
2024-01-01 00:10:00,355245000.0,28.87129,-90.11186,0.0,194.6,30.0,Stopped
2024-01-01 00:15:00,355245000.0,28.87127,-90.11193,0.0,194.6,30.0,Stopped
2024-01-01 00:25:00,355245000.0,28.87124,-90.11203,0.0,194.6,30.0,Stopped
2024-01-01 00:30:00,355245000.0,28.8712,-90.1121,0.0,194.6,30.0,Stopped
2024-01-01 00:35:00,355245000.0,28.87122,-90.11217,0.0,194.6,30.0,Stopped
2024-01-01 00:40:00,355245000.0,28.87122,-90.11216,0.0,194.6,30.0,Stopped
2024-01-01 00:55:00,355245000.0,28.87129,-90.11194,0.0,194.6,30.0,Stopped
2024-01-01 01:00:00,355245000.0,28.87129,-90.11193,0.0,194.6,30.0,Stopped
2024-01-01 01:05:00,355245000.0,28.87128,-90.11194,0.0,194.6,30.0,Stopped
2024-01-01 01:10:00,355245000.0,28.87127,-90.11196,0.0,194.6,30.0,Stopped
2024-01-01 01:15:00,355245000.0,28.87128,-90.11198,0.0,194.6,30.0,Stopped
2024-01-01 01:20:00,355245000.0,28.8713,-90.11202,0.0,194.6,30.0,Stopped
2024-01-01 01:25:00,355245000.0,28.87126,-90.1121,0.0,194.6,30.0,Stopped
2024-01-01 01:30:00,355245000.0,28.87118,-90.1121,0.0,194.6,30.0,Stopped
2024-01-01 01:35:00,355245000.0,28.8712,-90.11213,0.0,194.6,30.0,Stopped
2024-01-01 01:40:00,355245000.0,28.87121,-90.11211,0.0,194.6,30.0,Stopped
2024-01-01 01:45:00,355245000.0,28.87122,-90.11204,0.0,194.6,30.0,Stopped
2024-01-01 01:50:00,355245000.0,28.87124,-90.11197,0.0,194.6,30.0,Stopped
2024-01-01 02:00:00,355245000.0,28.87132,-90.1119,0.0,194.6,30.0,Stopped
2024-01-01 02:05:00,355245000.0,28.87126,-90.11195,0.0,194.6,30.0,Stopped
2024-01-01 02:10:00,355245000.0,28.87126,-90.11193,0.0,194.6,30.0,Stopped
2024-01-01 02:15:00,355245000.0,28.87129,-90.11195,0.0,194.6,30.0,Stopped
2024-01-01 02:20:00,355245000.0,28.87126,-90.112,0.0,194.6,30.0,Stopped
2024-01-01 02:30:00,355245000.0,28.87123,-90.11201,0.0,194.6,30.0,Stopped
2024-01-01 02:35:00,355245000.0,28.87128,-90.11201,0.0,194.6,30.0,Stopped
2024-01-01 02:40:00,355245000.0,28.87131,-90.11196,0.0,194.6,30.0,Stopped
2024-01-01 02:45:00,355245000.0,28.87131,-90.11194,0.0,194.6,30.0,Stopped
2024-01-01 02:55:00,355245000.0,28.87129,-90.11202,0.0,194.6,30.0,Stopped
2024-01-01 03:05:00,355245000.0,28.87123,-90.11209,0.0,194.6,30.0,Stopped
2024-01-01 03:10:00,355245000.0,28.87124,-90.11214,0.0,194.6,30.0,Stopped
2024-01-01 03:15:00,355245000.0,28.87118,-90.11215,0.0,194.6,30.0,Stopped
2024-01-01 03:20:00,355245000.0,28.87117,-90.1122,0.0,194.6,30.0,Stopped
2024-01-01 03:25:00,355245000.0,28.87116,-90.11219,0.0,194.6,30.0,Stopped
2024-01-01 03:30:00,355245000.0,28.87115,-90.11221,0.0,194.6,30.0,Stopped
2024-01-01 03:35:00,355245000.0,28.87118,-90.11218,0.0,194.6,30.0,Stopped
2024-01-01 03:40:00,355245000.0,28.87121,-90.11218,0.0,194.6,30.0,Stopped
2024-01-01 03:45:00,355245000.0,28.87121,-90.11217,0.0,194.6,30.0,Stopped
2024-01-01 03:50:00,355245000.0,28.87117,-90.11224,0.0,194.6,30.0,Stopped
2024-01-01 03:55:00,355245000.0,28.87114,-90.11227,0.0,194.6,30.0,Stopped
2024-01-01 04:00:00,355245000.0,28.87107,-90.11232,0.0,194.6,30.0,Stopped
2024-01-01 04:05:00,355245000.0,28.87107,-90.11236,0.0,194.6,30.0,Stopped
2024-01-01 04:10:00,355245000.0,28.87105,-90.11241,0.0,194.6,30.0,Stopped
2024-01-01 04:15:00,355245000.0,28.87104,-90.11239,0.0,194.6,30.0,Stopped
2024-01-01 04:20:00,355245000.0,28.87101,-90.11236,0.0,194.6,30.0,Stopped
2024-01-01 04:30:00,355245000.0,28.871,-90.1124,0.0,194.6,30.0,Stopped
2024-01-01 04:35:00,355245000.0,28.87098,-90.11241,0.0,194.6,30.0,Stopped
2024-01-01 04:40:00,355245000.0,28.87102,-90.11241,0.0,194.6,30.0,Stopped
2024-01-01 04:45:00,355245000.0,28.87101,-90.11242,0.0,194.6,30.0,Stopped
2024-01-01 04:50:00,355245000.0,28.87102,-90.11244,0.0,194.6,30.0,Stopped
2024-01-01 04:55:00,355245000.0,28.871,-90.11248,0.0,194.6,30.0,Stopped
2024-01-01 05:00:00,355245000.0,28.87099,-90.11244,0.0,194.6,30.0,Stopped
2024-01-01 05:05:00,355245000.0,28.87089,-90.11246,0.0,194.6,30.0,Stopped
2024-01-01 05:10:00,355245000.0,28.87093,-90.11247,0.0,194.6,30.0,Stopped
2024-01-01 05:15:00,355245000.0,28.87093,-90.11253,0.0,194.6,30.0,Stopped
2024-01-01 05:20:00,355245000.0,28.87099,-90.11246,0.0,194.6,30.0,Stopped
2024-01-01 05:25:00,355245000.0,28.87107,-90.11247,0.0,194.6,30.0,Stopped
2024-01-01 05:40:00,355245000.0,28.87108,-90.11244,0.0,194.6,30.0,Stopped
2024-01-01 05:50:00,355245000.0,28.87106,-90.11243,0.0,194.6,30.0,Stopped
2024-01-01 05:55:00,355245000.0,28.87107,-90.11239,0.0,194.6,30.0,Stopped
2024-01-01 06:00:00,355245000.0,28.87108,-90.11243,0.0,194.6,30.0,Stopped
2024-01-01 06:05:00,355245000.0,28.87109,-90.11243,0.0,194.6,30.0,Stopped
2024-01-01 06:10:00,355245000.0,28.87108,-90.1124,0.0,194.6,30.0,Stopped
2024-01-01 06:15:00,355245000.0,28.87105,-90.11245,0.0,194.6,30.0,Stopped
2024-01-01 06:25:00,355245000.0,28.87107,-90.11241,0.0,194.6,30.0,Stopped
2024-01-01 06:30:00,355245000.0,28.87112,-90.11238,0.0,194.6,30.0,Stopped
2024-01-01 06:35:00,355245000.0,28.87114,-90.11234,0.0,194.6,30.0,Stopped
2024-01-01 06:40:00,355245000.0,28.87118,-90.11227,0.0,194.6,30.0,Stopped
2024-01-01 06:45:00,355245000.0,28.87121,-90.11226,0.0,194.6,30.0,Stopped
2024-01-01 06:50:00,355245000.0,28.87125,-90.1122,0.0,194.6,30.0,Stopped
2024-01-01 06:55:00,355245000.0,28.87128,-90.1122,0.0,194.6,30.0,Stopped
2024-01-01 07:00:00,355245000.0,28.8713,-90.11223,0.0,194.6,30.0,Stopped
2024-01-01 07:20:00,355245000.0,28.87124,-90.11224,0.0,194.6,30.0,Stopped
2024-01-01 07:25:00,355245000.0,28.87123,-90.11222,0.0,194.6,30.0,Stopped
2024-01-01 07:30:00,355245000.0,28.87124,-90.11226,0.0,194.6,30.0,Stopped
2024-01-01 07:40:00,355245000.0,28.87125,-90.11223,0.0,194.6,30.0,Stopped
2024-01-01 07:45:00,355245000.0,28.87127,-90.11217,0.0,194.6,30.0,Stopped
2024-01-01 07:50:00,355245000.0,28.87129,-90.11212,0.0,194.6,30.0,Stopped
2024-01-01 07:55:00,355245000.0,28.87132,-90.11208,0.0,194.6,30.0,Stopped
2024-01-01 08:00:00,355245000.0,28.87131,-90.11206,0.0,194.6,30.0,Stopped
2024-01-01 08:05:00,355245000.0,28.87131,-90.11203,0.0,194.6,30.0,Stopped
2024-01-01 08:10:00,355245000.0,28.87132,-90.112,0.0,194.6,30.0,Stopped
2024-01-01 08:15:00,355245000.0,28.87136,-90.11199,0.0,194.6,30.0,Stopped
2024-01-01 08:20:00,355245000.0,28.87132,-90.11195,0.0,194.6,30.0,Stopped
2024-01-01 08:25:00,355245000.0,28.87135,-90.11193,0.0,194.6,30.0,Stopped
2024-01-01 08:30:00,355245000.0,28.87132,-90.1118,0.0,194.6,30.0,Stopped
2024-01-01 08:35:00,355245000.0,28.87133,-90.11175,0.0,194.6,30.0,Stopped
2024-01-01 08:40:00,355245000.0,28.87132,-90.11159,0.0,194.6,30.0,Stopped
2024-01-01 08:45:00,355245000.0,28.8713,-90.11161,0.0,194.6,30.0,Stopped
2024-01-01 08:50:00,355245000.0,28.87129,-90.11158,0.0,194.6,30.0,Stopped
2024-01-01 08:55:00,355245000.0,28.87126,-90.11151,0.0,194.6,30.0,Stopped
2024-01-01 09:00:00,355245000.0,28.87125,-90.11142,0.0,194.6,30.0,Stopped
2024-01-01 09:05:00,355245000.0,28.87123,-90.11143,0.0,194.6,30.0,Stopped
2024-01-01 09:10:00,355245000.0,28.87122,-90.11141,0.0,194.6,30.0,Stopped
